commodity_name,state,district,market,min_price,max_price,modal_price,date
Soyabean,Madhya Pradesh,Ratlam,Ratlam,32.87,38.3,37.22,2019-05-22
Soyabean,Madhya Pradesh,Shajapur,Shajapur,35.35,37.45,36.91,2019-05-22
Soyabean,Madhya Pradesh,Shivpuri,Shivpuri,35.01,36.74,36.0,2019-05-22
Soyabean,Madhya Pradesh,Dewas,Sonkatch,33.0,37.36,36.3,2019-05-22
Soyabean,Madhya Pradesh,Jhabua,Thandla,36.0,38.0,36.7,2019-05-22
Spinach,Madhya Pradesh,Rajgarh,Biaora,3.0,4.0,3.5,2019-05-22
Spinach,Madhya Pradesh,Narsinghpur,Gadarwada,10.0,12.0,11.0,2019-05-22
Spinach,Madhya Pradesh,Harda,Harda(F&V),4.0,6.0,5.0,2019-05-22
Spinach,Madhya Pradesh,Indore,Indore(F&V),4.0,8.0,6.0,2019-05-22
Spinach,Madhya Pradesh,Khandwa,Khandwa(F&V),5.0,7.0,6.0,2019-05-22
Spinach,Madhya Pradesh,Jhabua,Thandla,16.0,17.0,16.5,2019-05-22
Spinach,Madhya Pradesh,Harda,Timarni,10.0,10.0,10.0,2019-05-22
Spinach,Madhya Pradesh,Ujjain,Ujjain(F&V),9.0,19.0,12.5,2019-05-22
Sponge+gourd,Madhya Pradesh,Chhindwara,Chhindwara(F&V),14.0,16.0,15.0,2019-05-22
Sponge+gourd,Madhya Pradesh,Dhar,Dhamnod,10.0,14.0,12.25,2019-05-22
Sponge+gourd,Madhya Pradesh,Narsinghpur,Gadarwada,5.0,6.0,5.5,2019-05-22
Sponge+gourd,Madhya Pradesh,Indore,Indore(F&V),5.0,15.0,10.0,2019-05-22
Sponge+gourd,Madhya Pradesh,Jhabua,Jhabua,10.0,12.0,11.0,2019-05-22
Sponge+gourd,Madhya Pradesh,Khandwa,Khandwa(F&V),10.0,20.0,15.0,2019-05-22
Sponge+gourd,Madhya Pradesh,Dhar,Kukshi,15.0,25.0,20.0,2019-05-22
Sponge+gourd,Madhya Pradesh,Dhar,Rajgarh,8.0,15.0,10.0,2019-05-22
Sponge+gourd,Madhya Pradesh,Jhabua,Thandla,24.0,26.0,25.0,2019-05-22
Sponge+gourd,Madhya Pradesh,Harda,Timarni,10.0,12.0,11.0,2019-05-22
Sponge+gourd,Madhya Pradesh,Ujjain,Ujjain(F&V),18.0,47.0,29.5,2019-05-22
Taramira,Madhya Pradesh,Mandsaur,Mandsaur,35.0,36.71,35.7,2019-05-22
Taramira,Madhya Pradesh,Neemuch,Neemuch,39.17,39.17,39.17,2019-05-22
Tinda,Madhya Pradesh,Chhindwara,Chhindwara(F&V),4.0,6.0,5.0,2019-05-22
Tinda,Madhya Pradesh,Dhar,Dhamnod,10.0,14.0,12.0,2019-05-22
Tinda,Madhya Pradesh,Narsinghpur,Gadarwada,15.0,15.0,15.0,2019-05-22
Tinda,Madhya Pradesh,Harda,Harda(F&V),5.0,7.0,6.0,2019-05-22
Tinda,Madhya Pradesh,Khandwa,Khandwa(F&V),8.0,15.0,11.0,2019-05-22
Tinda,Madhya Pradesh,Dhar,Kukshi,6.0,10.0,8.0,2019-05-22
Tinda,Madhya Pradesh,Sheopur,Syopurkalan(F&V),8.0,9.0,8.5,2019-05-22
Tinda,Madhya Pradesh,Harda,Timarni,7.0,10.0,8.5,2019-05-22
Tinda,Madhya Pradesh,Ujjain,Ujjain(F&V),9.0,23.0,16.0,2019-05-22
Tomato,Madhya Pradesh,Burhanpur,Burhanpur(F&V),20.0,24.0,22.0,2019-05-22
Tomato,Madhya Pradesh,Chhindwara,Chhindwara(F&V),14.0,16.0,15.0,2019-05-22
Tomato,Madhya Pradesh,Dewas,Dewas(F&V),10.0,25.0,18.0,2019-05-22
Tomato,Madhya Pradesh,Dhar,Dhamnod,7.0,11.0,9.0,2019-05-22
Tomato,Madhya Pradesh,Narsinghpur,Gadarwada,20.0,30.0,25.0,2019-05-22
Tomato,Madhya Pradesh,Guna,Guna(F&V),2.5,4.0,3.0,2019-05-22
Tomato,Madhya Pradesh,Dewas,Haatpipliya,15.0,30.0,25.0,2019-05-22
Tomato,Madhya Pradesh,Harda,Harda(F&V),20.0,23.0,22.0,2019-05-22
Tomato,Madhya Pradesh,Indore,Indore(F&V),10.0,24.0,16.0,2019-05-22
Tomato,Madhya Pradesh,Khandwa,Khandwa(F&V),9.0,25.0,17.5,2019-05-22
Tomato,Madhya Pradesh,Dhar,Kukshi,10.0,18.0,14.0,2019-05-22
Tomato,Madhya Pradesh,Mandsaur,Mandsaur(F&V),12.0,14.0,13.0,2019-05-22
Tomato,Madhya Pradesh,Rajgarh,Narsinghgarh,5.6,6.0,5.9,2019-05-22
Tomato,Madhya Pradesh,Dhar,Rajgarh,18.0,25.0,20.0,2019-05-22
Tomato,Madhya Pradesh,Indore,Sanwer,12.0,13.0,12.5,2019-05-22
Tomato,Madhya Pradesh,Badwani,Sendhwa,7.0,10.0,8.5,2019-05-22
Tomato,Madhya Pradesh,Jhabua,Thandla,16.0,18.0,17.0,2019-05-22
Tomato,Madhya Pradesh,Harda,Timarni,20.0,30.0,25.0,2019-05-22
Tomato,Madhya Pradesh,Ujjain,Ujjain(F&V),9.5,25.0,17.5,2019-05-22
Water+Melon,Madhya Pradesh,Narsinghpur,Gadarwada,6.0,8.0,7.0,2019-05-22
Water+Melon,Madhya Pradesh,Shajapur,Nalkehda,8.0,10.0,9.0,2019-05-22
Water+Melon,Madhya Pradesh,Ujjain,Ujjain(F&V),4.0,8.0,5.8,2019-05-22
Wheat,Madhya Pradesh,Panna,Ajaygarh,18.4,18.42,18.41,2019-05-22
Wheat,Madhya Pradesh,Ujjain,Badnagar,17.0,25.0,19.5,2019-05-22
Wheat,Madhya Pradesh,Dhar,Badnawar,18.35,21.0,18.95,2019-05-22
Wheat,Madhya Pradesh,Khargone,Badwaha,18.51,19.32,18.8,2019-05-22
Wheat,Madhya Pradesh,Shajapur,Berachha,17.5,18.4,18.2,2019-05-22
Wheat,Madhya Pradesh,Khargone,Bhikangaon,18.5,20.48,19.53,2019-05-22
Wheat,Madhya Pradesh,Chhatarpur,Chhatarpur,18.4,18.55,18.45,2019-05-22
Wheat,Madhya Pradesh,Mandsaur,Daloda,18.6,20.7,19.4,2019-05-22
Wheat,Madhya Pradesh,Bhind,Gohad,17.5,18.3,17.85,2019-05-22
Wheat,Madhya Pradesh,Dindori,Gorakhpur,18.4,18.4,18.4,2019-05-22
Wheat,Madhya Pradesh,Neemuch,Javad,18.4,18.4,18.4,2019-05-22
Wheat,Madhya Pradesh,Jhabua,Jhabua,18.4,18.4,18.4,2019-05-22
Wheat,Madhya Pradesh,Shajapur,Kalapipal,18.2,19.5,18.6,2019-05-22
Wheat,Madhya Pradesh,Khargone,Karhi,18.5,19.55,19.05,2019-05-22
Wheat,Madhya Pradesh,Khandwa,Khandwa,17.5,21.01,19.2,2019-05-22
Wheat,Madhya Pradesh,Khargone,Khargone,18.56,20.4,19.4,2019-05-22
Wheat,Madhya Pradesh,Badwani,Khetia,18.6,20.5,18.8,2019-05-22
Wheat,Madhya Pradesh,Rajgarh,Khujner,17.91,18.48,18.21,2019-05-22
Wheat,Madhya Pradesh,Dewas,Loharda,18.3,19.26,18.78,2019-05-22
Wheat,Madhya Pradesh,Mandsaur,Mandsaur,17.7,21.0,18.6,2019-05-22
Wheat,Madhya Pradesh,Shajapur,Momanbadodiya,18.2,18.4,18.4,2019-05-22
Wheat,Madhya Pradesh,Rajgarh,Narsinghgarh,18.2,20.0,18.6,2019-05-22
Wheat,Madhya Pradesh,Balaghat,Praswada,18.4,18.4,18.4,2019-05-22
Wheat,Madhya Pradesh,Ratlam,Ratlam,18.58,23.1,20.29,2019-05-22
Wheat,Madhya Pradesh,Shajapur,Shajapur,17.54,20.3,19.92,2019-05-22
Wheat,Madhya Pradesh,Shivpuri,Shivpuri,17.2,18.16,17.7,2019-05-22
Wheat,Madhya Pradesh,Dewas,Sonkatch,18.0,20.11,19.05,2019-05-22
Wheat,Madhya Pradesh,Rajgarh,Suthalia,17.75,17.8,17.78,2019-05-22
Wheat,Madhya Pradesh,Jhabua,Thandla,18.4,19.1,18.5,2019-05-22
Ajwan,Madhya Pradesh,Neemuch,Neemuch,30.0,134.01,95.0,2019-05-23
Alasande+Gram,Madhya Pradesh,Panna,Ajaygarh,41.0,46.2,43.0,2019-05-23
Bottle+gourd,Madhya Pradesh,Gwalior,Lashkar(F&V),5.0,7.0,6.0,2019-05-23
Cauliflower,Madhya Pradesh,Gwalior,Lashkar(F&V),14.0,16.0,15.0,2019-05-23
Green+Chilli,Madhya Pradesh,Gwalior,Lashkar(F&V),24.0,26.0,25.0,2019-05-23
Guar,Madhya Pradesh,Dhar,Dhar(F&V),6.0,8.0,7.5,2019-05-23
Jack+Fruit,Madhya Pradesh,Gwalior,Lashkar(F&V),10.0,12.0,11.0,2019-05-23
Karbuja(Musk+Melon),Madhya Pradesh,Gwalior,Lashkar(F&V),8.0,12.0,10.0,2019-05-23
Lemon,Madhya Pradesh,Gwalior,Lashkar(F&V),40.0,50.0,45.0,2019-05-23
Apple,Madhya Pradesh,Ujjain,Ujjain(F&V),40.0,75.0,55.0,2019-05-23
Mango+(Raw-Ripe),Madhya Pradesh,Gwalior,Lashkar(F&V),14.0,16.0,15.0,2019-05-23
Methi(Leaves),Madhya Pradesh,Dhar,Dhar(F&V),5.0,8.0,7.0,2019-05-23
Onion,Madhya Pradesh,Dhar,Dhar(F&V),6.0,7.5,7.0,2019-05-23
Onion,Madhya Pradesh,Gwalior,Lashkar(F&V),6.0,8.0,7.0,2019-05-23
Papaya,Madhya Pradesh,Dhar,Dhar(F&V),12.0,18.0,15.0,2019-05-23
Potato,Madhya Pradesh,Gwalior,Lashkar(F&V),6.0,8.0,7.0,2019-05-23
Pumpkin,Madhya Pradesh,Gwalior,Lashkar(F&V),4.0,6.0,5.0,2019-05-23
Raddish,Madhya Pradesh,Gwalior,Lashkar(F&V),5.0,7.0,6.0,2019-05-23
Corriander+seed,Madhya Pradesh,Rajgarh,Khujner,56.7,56.9,56.9,2019-05-23
Ridgeguard(Tori),Madhya Pradesh,Gwalior,Lashkar(F&V),6.0,8.0,7.0,2019-05-23
Soyabean,Madhya Pradesh,Shajapur,Momanbadodiya,36.39,36.39,36.39,2019-05-23
Spinach,Madhya Pradesh,Gwalior,Lashkar(F&V),8.0,12.0,10.0,2019-05-23
Tinda,Madhya Pradesh,Gwalior,Lashkar(F&V),8.0,12.0,10.0,2019-05-23
Tomato,Madhya Pradesh,Gwalior,Lashkar(F&V),24.0,26.0,25.0,2019-05-23
Water+Melon,Madhya Pradesh,Gwalior,Lashkar(F&V),5.0,7.0,6.0,2019-05-23
Wheat,Madhya Pradesh,Shajapur,Momanbadodiya,18.0,18.43,18.4,2019-05-23
Alasande+Gram,Madhya Pradesh,Panna,Ajaygarh,41.7,46.0,42.0,2019-05-25
Kodo+Millet(Varagu),Madhya Pradesh,Singroli,Singroli,22.0,22.0,22.0,2019-05-23
Maize,Madhya Pradesh,Rajgarh,Khujner,20.5,20.7,20.7,2019-05-23
Mango,Madhya Pradesh,Alirajpur,Alirajpur,72.0,72.0,72.0,2019-05-23
Linseed,Madhya Pradesh,Singroli,Singroli,35.0,42.5,42.5,2019-05-23
Soyabean,Madhya Pradesh,Rajgarh,Khujner,35.9,36.8,36.4,2019-05-23
Beetroot,Madhya Pradesh,Chhindwara,Chhindwara(F&V),5.0,7.0,6.0,2019-05-23
Brinjal,Madhya Pradesh,Gwalior,Lashkar(F&V),8.0,12.0,10.0,2019-05-23
Apple,Madhya Pradesh,Dhar,Dhar(F&V),22.0,30.0,27.0,2019-05-23
Cabbage,Madhya Pradesh,Gwalior,Lashkar(F&V),5.0,7.0,6.0,2019-05-23
Cabbage,Madhya Pradesh,Badwani,Sendhwa,6.0,12.0,8.0,2019-05-23
Capsicum,Madhya Pradesh,Gwalior,Lashkar(F&V),10.0,14.0,12.0,2019-05-23
Banana,Madhya Pradesh,Dhar,Dhar(F&V),9.0,13.5,12.0,2019-05-23
Bitter+gourd,Madhya Pradesh,Indore,Indore(F&V),8.0,15.0,12.0,2019-05-23
Bitter+gourd,Madhya Pradesh,Jhabua,Thandla,18.0,20.0,19.0,2019-05-23
Bottle+gourd,Madhya Pradesh,Chhindwara,Chhindwara(F&V),14.0,16.0,15.0,2019-05-23
Bottle+gourd,Madhya Pradesh,Indore,Indore(F&V),4.0,8.0,6.0,2019-05-23
Bottle+gourd,Madhya Pradesh,Khandwa,Khandwa(F&V),5.0,7.0,6.2,2019-05-23
Bottle+gourd,Madhya Pradesh,Jhabua,Thandla,17.0,19.0,18.0,2019-05-23
Linseed,Madhya Pradesh,Dindori,Gorakhpur,37.0,37.0,37.0,2019-05-24
Banana+-+Green,Madhya Pradesh,Ujjain,Ujjain(F&V),10.0,10.0,10.0,2019-05-23
Colacasia,Madhya Pradesh,Gwalior,Lashkar(F&V),24.0,26.0,25.0,2019-05-23
Cucumbar(Kheera),Madhya Pradesh,Gwalior,Lashkar(F&V),6.0,14.0,10.0,2019-05-23
Cabbage,Madhya Pradesh,Jhabua,Jhabua,8.0,10.0,9.0,2019-05-23
Cabbage,Madhya Pradesh,Khandwa,Khandwa(F&V),7.0,10.0,8.4,2019-05-23
Brinjal,Madhya Pradesh,Indore,Indore(F&V),3.0,6.0,4.0,2019-05-23
Brinjal,Madhya Pradesh,Jhabua,Jhabua,10.0,12.0,11.0,2019-05-23
Bitter+gourd,Madhya Pradesh,Harda,Harda(F&V),15.0,17.0,16.0,2019-05-23
Bitter+gourd,Madhya Pradesh,Ujjain,Ujjain(F&V),14.5,37.0,24.5,2019-05-23
Ajwan,Madhya Pradesh,Neemuch,Neemuch,47.0,135.0,115.01,2019-05-27
Barley+(Jau),Madhya Pradesh,Panna,Ajaygarh,15.5,15.75,15.5,2019-05-23
Barley+(Jau),Madhya Pradesh,Neemuch,Neemuch,17.75,17.96,17.8,2019-05-23
Barley+(Jau),Madhya Pradesh,Shivpuri,Shivpuri,15.0,16.5,16.5,2019-05-23
Capsicum,Madhya Pradesh,Indore,Indore(F&V),10.0,20.0,15.0,2019-05-23
Corriander+seed,Madhya Pradesh,Shajapur,Agar,45.0,83.0,66.0,2019-05-22
Apple,Madhya Pradesh,Dhar,Dhar(F&V),24.0,30.0,27.0,2019-05-24
Apple,Madhya Pradesh,Harda,Harda(F&V),30.0,36.0,35.0,2019-05-24
Corriander+seed,Madhya Pradesh,Sheopur,Sheopurkalan,60.9,78.0,65.38,2019-05-22
Apple,Madhya Pradesh,Ujjain,Ujjain(F&V),125.0,125.0,125.0,2019-05-24
Paddy(Dhan)(Common),Madhya Pradesh,Dindori,Gorakhpur,15.0,16.0,15.5,2019-05-24
Brinjal,Madhya Pradesh,Dhar,Kukshi,5.0,7.0,6.0,2019-05-23
Cotton,Madhya Pradesh,Dhar,Gandhwani,52.11,57.24,53.25,2019-05-22
Bottle+gourd,Madhya Pradesh,Ujjain,Ujjain(F&V),6.5,15.0,12.25,2019-05-23
Colacasia,Madhya Pradesh,Khandwa,Khandwa(F&V),6.0,10.0,8.0,2019-05-23
Peas(Dry),Madhya Pradesh,Dindori,Gorakhpur,34.0,38.0,36.0,2019-05-24
Coriander(Leaves),Madhya Pradesh,Indore,Indore(F&V),15.0,25.0,20.0,2019-05-23
Coriander(Leaves),Madhya Pradesh,Jhabua,Jhabua,30.0,30.0,30.0,2019-05-23
Coriander(Leaves),Madhya Pradesh,Khandwa,Khandwa(F&V),7.0,12.0,10.0,2019-05-23
Coriander(Leaves),Madhya Pradesh,Jhabua,Thandla,21.0,23.0,22.0,2019-05-23
Wheat,Madhya Pradesh,Alirajpur,Alirajpur,17.5,17.5,17.5,2019-05-23
Wheat,Madhya Pradesh,Rajgarh,Khujner,17.68,18.4,18.04,2019-05-23
Bottle+gourd,Madhya Pradesh,Indore,Sanwer,9.5,10.0,9.75,2019-05-23
Brinjal,Madhya Pradesh,Dewas,Dewas(F&V),5.0,12.0,8.0,2019-05-24
Brinjal,Madhya Pradesh,Badwani,Sendhwa,5.0,9.0,6.5,2019-05-24
Alasande+Gram,Madhya Pradesh,Panna,Ajaygarh,40.0,46.0,42.0,2019-05-27
Brinjal,Madhya Pradesh,Dewas,Haatpipliya,8.0,12.0,10.0,2019-05-23
Brinjal,Madhya Pradesh,Harda,Harda(F&V),7.0,9.0,8.0,2019-05-23
Brinjal,Madhya Pradesh,Ujjain,Ujjain(F&V),7.0,23.0,13.5,2019-05-23
Capsicum,Madhya Pradesh,Harda,Harda(F&V),10.0,15.0,12.0,2019-05-25
Soyabean,Madhya Pradesh,Dindori,Gorakhpur,37.0,38.0,37.5,2019-05-24
Soyabean,Madhya Pradesh,Shajapur,Momanbadodiya,34.75,35.0,34.85,2019-05-24
Cabbage,Madhya Pradesh,Ujjain,Ujjain(F&V),8.5,16.5,13.0,2019-05-23
Brinjal,Madhya Pradesh,Indore,Sanwer,9.0,10.0,9.5,2019-05-23
Coriander(Leaves),Madhya Pradesh,Dhar,Kukshi,20.0,30.0,25.0,2019-05-23
Green+Chilli,Madhya Pradesh,Indore,Indore(F&V),15.0,25.0,20.0,2019-05-23
Green+Chilli,Madhya Pradesh,Khandwa,Khandwa(F&V),10.0,20.0,15.0,2019-05-23
Potato,Madhya Pradesh,Indore,Indore(F&V),4.0,13.0,10.0,2019-05-23
Capsicum,Madhya Pradesh,Harda,Harda(F&V),15.0,25.0,20.0,2019-05-23
Capsicum,Madhya Pradesh,Ujjain,Ujjain(F&V),8.5,49.0,33.5,2019-05-23
Guar,Madhya Pradesh,Indore,Indore(F&V),6.0,10.0,8.0,2019-05-23
Guar,Madhya Pradesh,Khandwa,Khandwa(F&V),6.0,8.0,7.0,2019-05-23
Pumpkin,Madhya Pradesh,Indore,Indore(F&V),4.0,8.0,6.0,2019-05-23
Pumpkin,Madhya Pradesh,Khandwa,Khandwa(F&V),5.0,8.0,6.5,2019-05-23
Gur(Jaggery),Madhya Pradesh,Narsinghpur,Tendukheda,20.0,22.0,21.0,2019-05-23
Peas(Dry),Madhya Pradesh,Singroli,Singroli,32.0,32.0,32.0,2019-05-23
Wheat,Madhya Pradesh,Dindori,Gorakhpur,16.0,18.4,17.75,2019-05-24
Wheat,Madhya Pradesh,Bhind,Mehgaon,18.5,18.6,18.55,2019-05-24
Wheat,Madhya Pradesh,Shajapur,Momanbadodiya,18.4,18.42,18.4,2019-05-24
Mango,Madhya Pradesh,Indore,Indore(F&V),10.0,45.0,25.0,2019-05-23
Potato,Madhya Pradesh,Rajgarh,Biaora,10.0,11.5,11.0,2019-05-24
Cauliflower,Madhya Pradesh,Dewas,Haatpipliya,12.0,20.0,15.0,2019-05-23
Mahua,Madhya Pradesh,Alirajpur,Alirajpur,30.0,30.0,30.0,2019-05-23
Potato,Madhya Pradesh,Burhanpur,Burhanpur(F&V),6.0,12.0,9.0,2019-05-24
Methi(Leaves),Madhya Pradesh,Khandwa,Khandwa(F&V),5.2,7.5,6.4,2019-05-23
Methi(Leaves),Madhya Pradesh,Jhabua,Thandla,17.0,19.0,18.0,2019-05-23
Ajwan,Madhya Pradesh,Neemuch,Neemuch,54.0,149.0,114.0,2019-05-28
Brinjal,Madhya Pradesh,Burhanpur,Burhanpur(F&V),9.0,15.0,12.0,2019-05-23
Potato,Madhya Pradesh,Indore,Sanwer,9.5,10.0,9.75,2019-05-24
Coriander(Leaves),Madhya Pradesh,Harda,Harda(F&V),20.0,25.0,22.0,2019-05-23
Kodo+Millet(Varagu),Madhya Pradesh,Singroli,Singroli,14.0,14.0,14.0,2019-05-24
Corriander+seed,Madhya Pradesh,Rajgarh,Narsinghgarh,40.0,70.0,50.0,2019-05-23
Guar,Madhya Pradesh,Sheopur,Sheopurkalan,38.0,38.0,38.0,2019-05-22
Arhar+Dal(Tur+Dal),Madhya Pradesh,Betul,Betul,47.4,54.23,52.0,2019-05-24
Peas(Dry),Madhya Pradesh,Narsinghpur,Tendukheda,52.0,53.5,53.0,2019-05-23
Linseed,Madhya Pradesh,Dindori,Gorakhpur,42.5,42.5,42.5,2019-05-25
Maize,Madhya Pradesh,Dindori,Gorakhpur,18.0,18.0,18.0,2019-05-25
Green+Chilli,Madhya Pradesh,Dhar,Kukshi,20.0,30.0,25.0,2019-05-23
Mustard,Madhya Pradesh,Shajapur,Maksi,42.0,42.0,42.0,2019-05-25
Beetroot,Madhya Pradesh,Chhindwara,Chhindwara(F&V),4.0,6.0,5.0,2019-05-24
Guar,Madhya Pradesh,Dhar,Kukshi,12.0,16.0,14.0,2019-05-23
Paddy(Dhan)(Common),Madhya Pradesh,Dindori,Gorakhpur,13.0,13.75,13.38,2019-05-25
Bitter+gourd,Madhya Pradesh,Chhindwara,Chhindwara(F&V),9.0,11.0,10.0,2019-05-24
Peas(Dry),Madhya Pradesh,Dindori,Gorakhpur,37.0,38.0,37.5,2019-05-25
Pumpkin,Madhya Pradesh,Harda,Harda(F&V),5.0,7.0,6.0,2019-05-25
Maize,Madhya Pradesh,Dhar,Gandhwani,18.0,18.51,18.25,2019-05-22
Bottle+gourd,Madhya Pradesh,Khandwa,Khandwa(F&V),5.5,7.0,6.0,2019-05-24
Bottle+gourd,Madhya Pradesh,Dhar,Kukshi,3.0,5.0,4.0,2019-05-24
Tinda,Madhya Pradesh,Khandwa,Khandwa(F&V),8.0,14.5,10.0,2019-05-23
Banana,Madhya Pradesh,Burhanpur,Burhanpur(F&V),6.51,15.7,10.11,2019-05-24
Banana,Madhya Pradesh,Dhar,Dhar(F&V),10.0,14.0,11.0,2019-05-24
Apple,Madhya Pradesh,Dhar,Dhar(F&V),20.0,25.0,22.0,2019-05-25
Tomato,Madhya Pradesh,Indore,Indore(F&V),16.0,28.0,24.0,2019-05-23
Tomato,Madhya Pradesh,Khandwa,Khandwa(F&V),8.0,22.0,17.0,2019-05-23
Tomato,Madhya Pradesh,Jhabua,Thandla,15.0,17.0,16.0,2019-05-23
Maize,Madhya Pradesh,Dindori,Dindori,17.01,17.01,17.01,2019-05-23
Soyabean,Madhya Pradesh,Dindori,Gorakhpur,34.0,34.0,34.0,2019-05-25
Methi+Seeds,Madhya Pradesh,Shajapur,Agar,44.5,44.5,44.5,2019-05-22
Mango+(Raw-Ripe),Madhya Pradesh,Dhar,Kukshi,4.0,6.0,5.0,2019-05-23
Wheat,Madhya Pradesh,Chhindwara,Saunsar,18.4,18.8,18.5,2019-05-23
Wheat,Madhya Pradesh,Mandsaur,Sitmau,18.4,20.48,18.6,2019-05-23
Wheat,Madhya Pradesh,Narsinghpur,Tendukheda,17.0,18.0,17.5,2019-05-23
Millets,Madhya Pradesh,Dindori,Dindori,27.0,27.0,27.0,2019-05-23
Mustard,Madhya Pradesh,Shajapur,Agar,34.0,35.0,34.6,2019-05-22
Bitter+gourd,Madhya Pradesh,Ujjain,Ujjain(F&V),15.0,38.0,25.15,2019-05-24
Brinjal,Madhya Pradesh,Chhindwara,Chhindwara(F&V),8.0,12.0,10.0,2019-05-24
Brinjal,Madhya Pradesh,Dhar,Kukshi,4.0,8.0,6.0,2019-05-24
Mustard,Madhya Pradesh,Dhar,Gandhwani,34.0,34.0,34.0,2019-05-22
Wheat,Madhya Pradesh,Dindori,Gorakhpur,16.5,18.4,17.5,2019-05-25
Mustard,Madhya Pradesh,Sheopur,Sheopurkalan,34.72,36.2,35.45,2019-05-22
Bottle+gourd,Madhya Pradesh,Harda,Timarni,5.0,5.0,5.0,2019-05-24
Bottle+gourd,Madhya Pradesh,Ujjain,Ujjain(F&V),7.5,16.0,12.25,2019-05-24
Onion,Madhya Pradesh,Dhar,Kukshi,2.0,7.0,5.0,2019-05-23
Lak(Teora),Madhya Pradesh,Ashoknagar,Mungawali,35.55,37.95,37.05,2019-05-23
Corriander+seed,Madhya Pradesh,Shajapur,Agar,45.0,76.5,67.5,2019-05-23
Corriander+seed,Madhya Pradesh,Neemuch,Manasa,38.11,72.01,55.06,2019-05-23
Corriander+seed,Madhya Pradesh,Mandsaur,Mandsaur,45.0,65.0,55.5,2019-05-23
Corriander+seed,Madhya Pradesh,Neemuch,Neemuch,35.0,73.0,68.5,2019-05-23
Corriander+seed,Madhya Pradesh,Sheopur,Sheopurkalan,50.11,66.99,63.91,2019-05-23
Paddy(Dhan)(Common),Madhya Pradesh,Dindori,Dindori,17.51,17.51,17.51,2019-05-23
Barley+(Jau),Madhya Pradesh,Rewa,Rewa,16.05,16.5,16.27,2019-05-25
Cabbage,Madhya Pradesh,Khandwa,Khandwa(F&V),7.2,10.0,8.5,2019-05-24
Cauliflower,Madhya Pradesh,Jhabua,Jhabua,20.0,20.0,20.0,2019-05-23
Capsicum,Madhya Pradesh,Khandwa,Khandwa(F&V),10.0,12.0,11.0,2019-05-24
Corriander+seed,Madhya Pradesh,Shajapur,Badod,62.91,69.9,66.4,2019-05-23
Garlic,Madhya Pradesh,Shajapur,Kalapipal,25.0,65.0,50.0,2019-05-23
Corriander+seed,Madhya Pradesh,Shajapur,Susner,64.05,64.05,64.05,2019-05-23
Cabbage,Madhya Pradesh,Burhanpur,Burhanpur(F&V),9.0,15.0,13.0,2019-05-23
Barley+(Jau),Madhya Pradesh,Shivpuri,Shivpuri,16.5,16.75,16.75,2019-05-24
Cabbage,Madhya Pradesh,Shajapur,Nalkehda,28.0,32.0,30.0,2019-05-23
Brinjal,Madhya Pradesh,Jhabua,Jhabua,7.0,9.0,8.0,2019-05-24
Brinjal,Madhya Pradesh,Harda,Timarni,6.0,8.0,7.0,2019-05-24
Brinjal,Madhya Pradesh,Ujjain,Ujjain(F&V),7.0,24.0,14.25,2019-05-24
Mustard,Madhya Pradesh,Rajgarh,Narsinghgarh,31.0,34.0,33.5,2019-05-23
Potato,Madhya Pradesh,Dhar,Kukshi,5.0,8.0,7.0,2019-05-23
Ginger(Dry),Madhya Pradesh,Burhanpur,Burhanpur(F&V),40.0,80.0,60.0,2019-05-23
Cauliflower,Madhya Pradesh,Chhindwara,Chhindwara(F&V),6.0,8.0,7.0,2019-05-24
Cauliflower,Madhya Pradesh,Khandwa,Khandwa(F&V),7.0,9.5,8.4,2019-05-24
Mustard,Madhya Pradesh,Dhar,Dhar,34.5,36.04,35.0,2019-05-24
Mustard,Madhya Pradesh,Shivpuri,Shivpuri,35.85,36.34,36.33,2019-05-24
Onion,Madhya Pradesh,Harda,Harda(F&V),4.0,6.0,5.0,2019-05-23
Onion,Madhya Pradesh,Rajgarh,Narsinghgarh,2.0,8.0,5.0,2019-05-23
Methi+Seeds,Madhya Pradesh,Ratlam,Jaora,50.0,50.0,50.0,2019-05-26
Colacasia,Madhya Pradesh,Khandwa,Khandwa(F&V),6.0,10.0,7.7,2019-05-24
Barley+(Jau),Madhya Pradesh,Sheopur,Sheopurkalan,17.0,17.0,17.0,2019-05-24
Coriander(Leaves),Madhya Pradesh,Khandwa,Khandwa(F&V),7.0,15.0,10.0,2019-05-24
Coriander(Leaves),Madhya Pradesh,Dhar,Kukshi,18.0,26.0,22.0,2019-05-24
Garlic,Madhya Pradesh,Neemuch,Manasa,17.11,55.55,47.44,2019-05-23
Garlic,Madhya Pradesh,Mandsaur,Mandsaur,25.0,93.0,29.2,2019-05-23
Garlic,Madhya Pradesh,Neemuch,Neemuch,21.0,96.7,36.0,2019-05-23
Garlic,Madhya Pradesh,Mandsaur,Piplya,18.0,81.0,35.0,2019-05-23
Green+Chilli,Madhya Pradesh,Burhanpur,Burhanpur(F&V),24.0,40.0,32.0,2019-05-23
Green+Chilli,Madhya Pradesh,Shajapur,Nalkehda,38.0,45.0,40.0,2019-05-23
Tomato,Madhya Pradesh,Damoh,Damoh(F&V),20.0,20.0,20.0,2019-05-24
Tomato,Madhya Pradesh,Harda,Harda(F&V),19.0,27.0,20.0,2019-05-24
